,Unnamed: 0,Unnamed: 0.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
9,0,,155905,Lee Doona!,Manhwa,2,False,Naver,False,02/19/20,08/05/20,False,False,Ongoing,No,Min Song Ah,2019.0,Yes,LINE Webtoon,,False,7.4,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,0,,6548,Legend,Manhwa,4,False,Sigongsa,False,11/21/07,04/20/10,False,False,Complete,No,Kara,2004.0,Yes,"Ice Kunion, Yen Press","Expired / Vol 1, Vols 2–10 - Complete",False,8.2,84,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,,144686,Legend of Ling Tian (Novel),Novel,1,False,Qidian,False,Unknown,Unknown,False,False,Complete,Yes,,2011.0,Yes,Qidian International,,False,Not rated,Not rated,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,,151250,Legend of the Tyrant Empress,Manhua,2,False,AC.QQ,False,08/11/19,07/28/20,False,False,Ongoing,No,Hehe,2018.0,Yes,WeComics,,False,7.3,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,,168421,Legend Reboot,Manhua,0,False,AC.QQ,False,Pass,Pass,False,False,Ongoing,No,,,Yes,WeComics,,False,Not rated,Not rated,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,0,,5100,LegendZ,Manga,1,False,Shueisha,False,11/09/06,11/18/06,False,False,Unknown,Yes,HARUNO Makoto,2004.0,Yes,Viz,4 Volumes - Complete,False,6.3,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,0,,163828,Legs Which Cannot Walk,Manhwa,1,False,Lezhin,False,03/04/20,03/04/20,False,False,Ongoing,No,Black Apricot,2020.0,Yes,Lezhin,,False,7.1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,0,,157911,Leisurely Pace,Indonesian,1,False,,True,10/25/19,10/25/19,False,False,Complete,Yes,Add,,Yes,CIAYO Comics,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,0,,32833,Lemon Angel,Manga,0,False,"Benjanet, Group Zero, Shueisha",False,Pass,Pass,False,False,Complete,Yes,WATABE Jun,1988.0,Yes,Media Do,10 Vols - Complete; digital,False,5,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,0,,66301,Lemon Kid,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,No,TEZUKA Osamu,1953.0,Yes,DMG,,False,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,,148396,Lengku zongcai de xiatian,Manhua,1,False,Man kezhan,False,08/31/18,07/14/19,False,False,Complete,No,,2017.0,Yes,MangaToon,,False,8.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,,7030,Lens Goshi no Binetsu,Manga,0,False,Taiyou Tosho,False,Pass,Pass,False,False,Complete,Yes,KAIYA Tatsumi,2006.0,Yes,"Juné, Renta!",1 Volume - Complete/Digital & Print,False,6.8,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21,0,,143343,Leon Soul's Exo Club,Manhwa,0,False,Daum,False,Pass,Pass,False,False,Complete,No,LEE Yoon-Hee,2016.0,Yes,SpotToon,76 Chapters - Complete,False,7.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,,39184,Leopard Hakusho,Manga,3,False,Shinshokan,False,01/23/10,11/13/16,False,False,Complete,No,OUGI Yuzuha,2008.0,Yes,Renta!,,False,7.9,258,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,0,,133957,Leopardi-ka no Okite,Manga,0,False,Harlequin,False,Pass,Pass,False,False,Complete,No,TODA Megumi,2013.0,Yes,"Harlequin K.K., SoftBank Creative",,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,,81926,Lessa,Manhwa,3,False,Naver,False,08/30/12,07/08/15,False,False,Complete,Yes,POGO,2012.0,Yes,LINE Webtoon,,False,8.1,322,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,,106190,Lessa the Crimson Knight,Manhwa,4,False,Naver,False,01/17/14,08/16/17,False,False,Complete,Yes,Pogo,2013,Yes,LINE Webtoon,,False,8.1,166,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,,6707,Let Dai,Manhwa,1,False,"eComiX, Seoul Munhwasa",False,06/26/07,07/07/07,False,False,Complete,Yes,Woon Soo-yeon,1998,Yes,Net Comics,15 Volumes - Complete,False,8.5,510,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2,0,,156782,Let Me Drive,Manhwa,0,False,Toptoon,False,Pass,Pass,False,False,Complete,Yes,Kyun,2017,Yes,Toptoon,,False,4.9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,,147264,Let Me Film a Porno!,Manga,0,False,,False,Pass,Pass,False,False,Unknown,No,MG JOE,2015,Yes,Fakku,,False,Not rated,Not rated,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,,166538,Let Me Hold Your Hand,Manhwa,0,False,Toomics,False,Pass,Pass,False,False,Unknown,No,Add,2019,Yes,Toomics,,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0,,9596,Let's Be Perverts,Manhwa,1,False,Sigongsa,False,02/14/09,02/14/09,False,False,Complete,Yes,LEE You Jung,2002,Yes,Net Comics,"Published, 4 Volumes - Completed / Online, 4 Volumes - Completed",False,6.7,127,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,,48305,Let's Draw Manga: Yaoi (Artbook),Artbook,0,False,DMP,False,Pass,Pass,False,False,Complete,No,YAMADA Botan,2007,Yes,DMP,,False,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,,156813,"Let's Go, ASMR!",Manhwa,0,False,Lezhin,False,Pass,Pass,False,False,Complete,Yes,Pongpong,2019,Yes,Lezhin,,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,,148430,Let's Have a Baby Dragon,Manhua,1,False,AC.QQ,False,05/02/18,03/31/19,False,False,Ongoing,No,Add,2017,Yes,WeComics,,False,5.8,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,0,,160657,Lethal Wife - Accepting Fate,Manhua,0,False,MangaToon,False,Pass,Pass,False,False,Complete,No,Add,2019,Yes,MangaToon,,False,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,,34266,Lethe,Manhwa,0,False,Naver,False,Pass,Pass,False,False,Complete,No,Kimjin,2003,Yes,Net Comics,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,,135105,LETHE (Do-ha Gang),Manhwa,1,False,Daum,False,Unknown,Unknown,False,False,Complete,No,Gang Do-ha,2014,Yes,"SpotToon, Tapas",Complete,False,6.2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12,0,,90524,Levius,Manga,1,False,"Shogakukan, Shueisha",False,02/09/16,02/19/17,False,False,Complete,Yes,NAKATA Haruhisa,2012,Yes,Viz,1 Vol - Complete,False,6.6,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13,0,,120731,Levius/est,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Ongoing,No,NAKATA Haruhisa,2015,Yes,Viz,5 Vols - Ongoing,False,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
14,0,,132703,Li'l Angel*Li'l Devil,Manga,0,False,G2Comix,True,Pass,Pass,False,False,Complete,No,TANIMURA Marika,2014,Yes,"G2Comix, Renta!",,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,0,,161936,Lian qi Lianle Sanqiannian,Manhua,0,False,AC.QQ,False,Pass,Pass,False,False,Ongoing,No,,2019,Yes,MangaToon,,False,8,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,0,,154218,Liar LOVER,Manga,0,False,,True,Pass,Pass,False,False,Complete,No,KATAKURA Ako,2012,Yes,LILYKA,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,,27593,Liar Town,Manhwa,0,False,,False,Pass,Pass,False,False,Complete,No,Lee Joo Ryeong,2007,Yes,"Add, Add",,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,0,,51366,Liar x Liar,Manga,5,True,Kodansha,False,02/14/13,03/04/17,False,False,Complete,Yes,KINDAICHI Renjuurou,2010,Yes,Kodansha USA,10 Vols - Complete; digital,False,8.1,283,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19,0,,159847,"Liar, Where Are Vampires!",Manhwa,1,False,StorySoop,False,03/25/20,03/25/20,False,False,Ongoing,No,Racking,2019,Yes,Tappytoon,,False,8.2,5,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
20,0,,113344,Library Ghost,OEL,1,False,LINE Webtoon,False,10/13/14,04/03/15,False,False,Complete,Yes,Mikey Heller,2014,Yes,LINE Webtoon,,False,4,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21,0,,138764,Library of Heaven's Path (Novel),Novel,2,False,Qidian,False,01/22/17,02/16/18,False,False,Complete,Yes,,2016,Yes,Qidian International,,False,7.8,22,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,0,,150465,"Lick Me, Like Me",Manhwa,0,False,Daon Comics,False,Pass,Pass,False,False,Complete,Yes,lye Erun,2018,Yes,Tappytoon,,False,7.2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23,0,,8185,Lie to Me,Manhwa,0,False,"eComiX, Haksan Munhwasa",False,Pass,Pass,False,False,Complete,No,LEE Youngran,2004,Yes,Net Comics,"Published, 1 Volume - Completed / Online, 1 Volume - Completed",False,7.7,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,0,,149258,Liebling!,Manhwa,0,False,Toomics,False,Pass,Pass,False,False,Ongoing,No,Kim Nuruk,2018,Yes,Add,,False,6.4,19,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,0,,140202,Lieutenants' Prize,OEL,0,False,Yaoi Revolution,False,Pass,Pass,False,False,Unknown,No,Llynx Rufus,2017,Yes,Yaoi Revolution,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,0,,158171,Life Going Wild with Plug-Ins,Manhua,0,False,Weibo,False,Pass,Pass,False,False,Unknown,No,Add,2018,Yes,Webcomics,,False,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,0,,164793,Lifeless Man,Manhwa,0,False,eComiX,False,Pass,Pass,False,False,Complete,No,Kim Nyeong,2018,Yes,NetComics,,False,7.7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,0,,144637,Light (Novel),Novel,1,False,iReader,False,05/06/17,05/06/17,False,False,Complete,Yes,,2016,Yes,Volare Novels,,False,Not rated,Not rated,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,,148716,Light and Shadow (Ryu Hyang),Manhwa,1,False,Kakao,False,Unknown,Unknown,False,False,Complete,Yes,Hee Won,2016,Yes,"Delitoon, Tappytoon",103 Chapters,False,8.5,173,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,,140201,Light Horse and Cannon,OEL,0,False,Yaoi Revolution,False,Pass,Pass,False,False,Unknown,No,Llynx Rufus,2016,Yes,Yaoi Revolution,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,,65644,Liselotte to Majo no Mori,Manga,6,False,Hakusensha,False,07/01/11,09/03/15,False,False,Unknown,No,TAKAYA Natsuki,2011.0,Yes,Yen Press,5 Vols - Complete,False,8.2,92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,,25496,Litchi Hikari Club,Manga,1,False,Ohta Shuppan,False,01/21/09,03/03/10,False,False,Complete,Yes,FURUYA Usamaru,2006.0,Yes,Vertical,1 Volume - Complete,True,7.3,295,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,,155504,Little Black Book vs Blue Blood,Manhua,1,False,"AC.QQ, KuaiKan Manhua, U17",False,08/29/18,08/29/18,False,False,Ongoing,No,Add,2018.0,Yes,Webcomics App,,False,6.9,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,,785,Little Butterfly,Manga,1,False,"Kaiousha, Outou Shobou",False,05/11/05,05/11/05,False,False,Complete,Yes,TAKANAGA Hinako,2001.0,Yes,Juné,3 Volumes & 1 Omnibus - Complete/Print,False,8.5,564,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,,49064,Little Café,Manga,0,False,Takeshobo,False,Pass,Pass,False,False,Complete,No,MASHIKI Hisame,2009.0,Yes,Renta!,,False,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,,21161,Little Darling (KOUZUKI Matsuri) (Novel),Novel,0,False,Oakla Shuppan,False,Pass,Pass,False,False,Complete,Yes,KOUJIMA Naduki,2001.0,Yes,Juné,1 Volume - Complete/Digital & Print,False,6.5,37,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
6,0,,20737,Little Dog Liar Cat,Manga,0,False,Oakla Shuppan,False,Pass,Pass,False,False,Complete,No,KUREKOSHI Sakuya,2005.0,Yes,DMG,,False,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,,135165,Little Hero,Manga,0,False,,False,Pass,Pass,False,False,Ongoing,No,Wakasa,2015.0,Yes,Cross Infinite World,2 Volumes - Ongoing,False,10,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,,166555,Little Miss Designer,Manhwa,0,False,Toomics,False,Pass,Pass,False,False,Unknown,No,Add,2016.0,Yes,Toomics,,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,,148652,Little Princess in Fairy Forest (Novel),Novel,0,False,Hakkou Shuppan,False,Pass,Pass,False,False,Complete,Yes,KONNO Takashi,2017.0,Yes,Cross Infinite World,1 Volume - Complete,False,10,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,0,,139629,Little Witch Academia (SATOU Keisuke),Manga,2,False,Kadokawa Shoten,False,03/03/17,10/12/18,False,False,Complete,Yes,SATOU Keisuke,2017.0,Yes,Yen Press,3 Vols - Complete,False,8.1,18,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,0,,152328,Little Witch Academia: Nonsensical Witch and the Country of Fairies (Novel),Novel,0,False,Kadokawa,False,Pass,Pass,False,False,Complete,Yes,Add,2017.0,Yes,Yen On,1 Vol - Complete,False,Not rated,Not rated,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,,152893,LittleRain,Manhua,0,False,"Naver, NHN Entertainment",False,Pass,Pass,False,False,Ongoing,No,MOMO X BUBU,2017.0,Yes,LINE Webtoon,,False,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13,0,,125116,Live or Not,Manhwa,2,False,Daum,False,08/12/15,10/06/16,False,False,Complete,Yes,Go Eun,2015.0,Yes,Tapas,103 Chapters - Completed,False,8.1,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
14,0,,132641,Live-In Spirit,Manga,0,False,G2Comix,False,Pass,Pass,False,False,Complete,No,TAORA Becchii,2012.0,Yes,"MANGA.CLUB, Renta!",,False,4.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15,0,,1533,Living for Tomorrow,Manga,2,False,Shinshokan,False,08/22/05,04/26/08,False,False,Complete,Yes,ZAOU Taishi,2005.0,Yes,DokiDoki,,False,8,398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,0,,138507,Living no Matsunaga-san,Manga,1,False,Kodansha,False,04/11/17,07/28/18,False,False,Ongoing,No,IWASHITA Keiko,2016.0,Yes,Kodansha USA,7 Vols; digital | 1 Vols; print - Ongoing,False,8,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17,0,,167811,Living Together With Killed Trees,Manhwa,0,False,Mr.Blue,False,Pass,Pass,False,False,Complete,No,Add,2018.0,Yes,WeComics,,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,,168210,Living With a Succubus,Manga,0,False,Wani Magazine,True,Pass,Pass,False,False,Complete,Yes,"Soba, Add",2019.0,Yes,Fakku,,False,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,0,,46377,Livingstone,Manga,4,False,Kodansha,False,08/07/09,01/16/19,False,False,Complete,Yes,KATAOKA Jinsei,2009.0,Yes,Kodansha Comics,4 Volumes - Complete,False,8,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20,0,,169838,Lodgings and Lovesickness,Manga,0,False,Renta!,False,Pass,Pass,False,False,Complete,No,Douyama,,Yes,Renta!,,False,8.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21,0,,126584,Lodoss-tou Senki (Novel),Novel,1,False,Kadokawa Shoten,False,08/07/15,11/13/15,False,False,Complete,No,IZUBUCHI Yutaka,1988.0,Yes,Seven Seas,1 Volumes - Ongoing,False,Not rated,Not rated,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,,132702,Lofty Hights,Manga,0,False,G2Comix,True,Pass,Pass,False,False,Complete,No,SAITANIYA Ryoichi,2013.0,Yes,"G2Comix, Renta!",,False,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,0,,78884,Log Horizon,Manga,3,False,Enterbrain,False,10/13/13,05/12/16,False,False,Unknown,Yes,HARA Kazuhiro,2012.0,Yes,Yen Press,1 Vol - Complete; Digital,False,7.7,61,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,0,,105285,Log Horizon (Novel),Novel,4,False,Enterbrain,False,11/06/13,04/13/18,False,False,Ongoing,No,HARA Kazuhiro,2010.0,Yes,Yen On,11 Vols - Ongoing,True,8.9,91,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,,81112,Log Horizon - Nishikaze no Ryodan,Manga,1,False,Fujimi Shobo,False,11/18/13,11/22/14,False,False,Complete,Yes,Koyuki,2012.0,Yes,Yen Press,11 Volumes - Complete,False,8.2,30,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,,157497,Logical Orion,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Complete,No,Amco,2019.0,Yes,Futekiya,,False,6.5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,,106592,Logick,Manga,1,False,Kodansha,False,06/09/14,12/01/14,False,False,Complete,Yes,NISHIMAKI Takuma,2013.0,Yes,DeNA Manga Box,,False,7.7,50,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,,72490,London Game / Egekai ni Ai wa Moete,Manga,0,False,Ohzora Shuppan,False,Pass,Pass,False,False,Complete,No,SANAZAKI Harumo,2011.0,Yes,JManga,Defunct,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,,123518,London Koi Kitan,Manga,0,False,Mitsurin,False,Pass,Pass,False,False,Complete,No,NOWAKI Nei,2005.0,Yes,Manga Reborn,,False,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,,4296,Lone Wolf 2100,OEL,0,False,Dark Horse,False,Pass,Pass,False,False,Complete,Yes,Francisco Ruiz Velasco,2002.0,Yes,Dark Horse,,False,6.3,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,,130414,Lone Wolf 2100 (Eric Heisserer),OEL,0,False,Dark Horse,False,Pass,Pass,False,False,Complete,Yes,Add,2016.0,Yes,Dark Horse,,False,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,,133512,Lonely Ginger no Okiniiri,Manga,0,False,Julian Publishing,False,Pass,Pass,False,False,Complete,No,HAIDA Nanako,2016.0,Yes,Renta!,,False,9.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,0,,23531,Long Version,Manga,0,False,Taiyou Tosho,False,Pass,Pass,False,False,Complete,No,OUMI,2002.0,Yes,"Digital Manga Guild, Renta!",2 Volumes - Complete/Digital,False,8.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
