,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri,Year published in English
139,2737,22,0,,125856,Gleipnir,Manga,3,False,Kodansha,False,04/18/17,07/17/20,False,False,Ongoing,No,TAKEDA Sun,2015.0,Yes,Kodansha USA,6 Vols - Ongoing,False,7.5,153,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019
140,2747,7,0,,133340,Goblin Slayer,Manga,0,False,Square Enix,False,Pass,Pass,False,False,Ongoing,No,KUROSE Kousuke,2016.0,Yes,Yen Press,7 Vols | 45 Chs - Ongoing,True,8.3,392,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
141,2749,9,0,,148640,Goblin Slayer: Brand New Day,Manga,0,False,Square Enix,False,Pass,Pass,False,False,Complete,Yes,IKENO Masahiro,2018.0,Yes,Yen Press,2 Vols - Complete,False,7.1,56,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019
142,2750,10,0,,144773,Goblin Slayer: Side Story Year One,Manga,1,False,Square Enix,False,09/20/17,09/20/17,False,False,Ongoing,No,EIDA Kento,2017.0,Yes,"Square Enix Co., Ltd., Yen Press","29 Chapters - Ongoing, 4 Vols - Ongoing",False,8.2,111,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
143,2767,2,0,,9963,Gogo Monster,Manga,1,False,Shogakukan,False,07/31/20,07/31/20,False,False,Complete,Yes,MATSUMOTO Taiyou,2000.0,Yes,Viz,Complete,False,7.9,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2009
144,2793,11,0,,147413,Gokushufudou: The Way of the House Husband,Manga,2,True,Shinchosha,False,03/09/18,08/14/20,False,False,Ongoing,No,OONO Kousuke,2018.0,Yes,Viz,3 Vols - Ongoing,False,8.5,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019
145,2798,16,0,,113608,Golden Kamui,Manga,2,True,Shueisha,False,01/20/16,08/09/20,False,False,Ongoing,No,NODA Satoru,2014.0,Yes,Viz,16 Vols - Ongoing,True,8.2,236,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
146,2804,22,0,,119430,Golosseum,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,BABA Yasushi,2015.0,Yes,Kodansha USA,6 Vols - Complete; digital,False,4.2,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2018
147,2806,24,0,,2323,Gon,Manga,2,True,Kodansha,False,02/03/06,06/27/15,False,False,Complete,Yes,TANAKA Masashi,1992.0,Yes,"CMX, Kodansha USA","Defunct / 7 Vols - Complete, 7 Vols - Complete",False,8.1,210,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2011
148,2823,16,0,,42858,Gou-Dere Bishoujo Nagihara Sora,Manga,7,False,Hakusensha,False,01/03/11,09/07/19,False,False,Complete,No,MINAZUKI Suu,2008.0,Yes,Yen Press,4 Vols - Complete,False,7.9,368,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014
149,2852,20,0,,115383,Grancrest Senki,Manga,2,False,Hakusensha,False,02/17/18,04/22/19,False,False,Complete,Yes,YOTSUBA Makoto,2016.0,Yes,Viz,7 Vols - Complete,False,7.2,84,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
150,2853,21,0,,109293,Grand Blue,Manga,5,False,Kodansha,False,08/03/16,03/07/18,False,False,Ongoing,No,YOSHIOKA Kimitake,2014.0,Yes,Kodansha USA,10 Vols - Ongoing; print & digital,True,8.2,389,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017
151,2872,15,0,,109394,GTO - Paradise Lost,Manga,4,False,Kodansha,False,07/09/14,07/31/20,False,False,Ongoing,No,FUJISAWA Tohru,2014.0,Yes,Kodansha USA,11 Vols - Ongoing; digital,False,7.8,99,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
152,2894,13,0,,2157,Gunnm,Manga,2,False,"Kodansha, Shueisha",False,05/18/07,12/02/09,False,False,Complete,Yes,KISHIRO Yukito,1990.0,Yes,"Kodansha Comics, Viz",9 Volumes - Complete,True,8.5,783,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2000
153,2895,14,0,,14498,Gunnm Gaiden,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Complete,Yes,KISHIRO Yukito,1997.0,Yes,Kodansha Comics,1 Volume - Complete; Digital,False,7.9,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
154,2896,15,0,,116132,Gunnm Kasei Senki,Manga,2,False,Kodansha,False,12/16/15,03/30/20,False,False,Ongoing,No,KISHIRO Yukito,2014.0,Yes,Kodansha USA,6 Vols - Ongoing,False,8.4,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2018
155,2897,16,0,,2158,Gunnm Last Order,Manga,4,False,"Kodansha, Shueisha",False,03/31/08,03/15/14,False,False,Ongoing,Yes,KISHIRO Yukito,2000.0,Yes,Kodansha Comics,19 Volumes - Complete,False,8.6,416,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
156,2914,8,0,,42755,Gyakuten Kenji,Manga,1,False,Kodansha,False,08/10/09,08/10/09,False,False,Complete,No,MAEKAWA Kazuo,2009.0,Yes,Kodansha USA,4 Vols - Complete,False,5.5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
157,2915,9,0,,7329,Gyakuten Saiban,Manga,2,False,Kodansha,False,01/01/07,12/17/16,False,False,Complete,No,MAEKAWA Kazuo,2007.0,Yes,Kodansha USA,5 Vols - Complete,False,6.8,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
158,2917,11,0,,152037,Gyaru and Dinosaur,Manga,2,False,Kodansha,False,12/15/18,04/06/20,False,False,Ongoing,No,TOMIMURA Cota,2018.0,Yes,Kodansha USA,3 Vols - Ongoing; digital,False,7.7,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020
159,2919,13,0,,5478,Gyo,Manga,2,False,Shogakukan,False,12/02/03,09/03/19,False,False,Complete,Yes,ITOU Junji,2001.0,Yes,Viz,2 Volumes - Complete; 2-in-1 Deluxe Edition - Complete,False,6.9,521,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2003
160,2963,7,0,,2647,Haisha,Manga,1,False,Shueisha,False,Unknown,11/05/07,False,False,Complete,Yes,KISHIRO Yukito,1995.0,Yes,Viz,Complete,False,7,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1999
161,3005,24,0,,77749,Hakumei to Mikochi,Manga,1,False,Enterbrain,False,02/10/16,10/10/19,False,False,Ongoing,No,KASHIKI Takuto,2011.0,Yes,Yen Press,7 Vols - Ongoing; Print,False,8.8,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018
162,3044,13,0,,120703,Hana to Hina wa Houkago,Manga,2,False,Futabasha,False,07/01/15,06/24/17,False,False,Complete,Yes,MORINAGA Miruku,2015.0,Yes,Seven Seas,3 Volumes - Complete,False,8.3,68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2017
163,3046,15,0,,3946,Hana to Mitsubachi,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,No,ANNO Moyoco,2000.0,Yes,Viz,7 Volumes - Complete,False,8.1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
164,3156,0,0,,124569,Harukana Receive,Manga,2,False,Houbunsha,False,02/05/17,10/14/18,False,False,Ongoing,No,Nyoi Jizai,2015.0,Yes,Seven Seas,5 Vols - Ongoing,True,7.2,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2018
165,3169,13,0,,78184,Hataraku Maou-sama! High School!,Manga,0,False,ASCII Media Works,False,Pass,Pass,False,False,Complete,Yes,MISHIMA Kurone,2012.0,Yes,Yen Press,5 Vols - Complete,False,7.4,66,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015
166,3172,16,0,,157351,Hataraku Saibou BABY,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Ongoing,No,FUKUDA Yasuhiro,2019.0,Yes,Kodansha USA,1 Volume - Ongoing; digital,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2020
167,3173,17,0,,149262,Hataraku Saibou BLACK,Manga,2,False,Kodansha,False,08/02/18,03/23/19,False,False,Ongoing,No,Hatsuyoshi Issei,2018.0,Yes,Kodansha USA,4 Vols - Ongoing,False,7.7,28,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2019
168,3284,12,0,,147645,Heterogenia Linguistico ~Ishuzoku Gengogaku Nyuumon~,Manga,2,False,Kadokawa,False,04/29/18,07/03/20,False,False,Ongoing,No,SENO Soruto,2018.0,Yes,Yen Press,October 2020,False,8.1,46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020
169,3296,24,0,,7117,Hidamari Sketch,Manga,5,False,Houbunsha,False,10/05/08,07/19/20,False,False,Ongoing,No,AOKI Ume,2005.0,Yes,Yen Press,9 Vols - Ongoing,False,8.4,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2008
170,3370,8,0,,94742,Himouto! Umaru-chan,Manga,8,False,Shueisha,False,10/31/13,07/19/20,False,False,Complete,No,Sankaku Head,2013.0,Yes,Seven Seas,10 Vols - Ongoing,True,7.6,202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018
171,3378,16,0,,140184,Hinowa ga Yuku,Manga,0,False,Square-Enix,False,Pass,Pass,False,False,Ongoing,No,strelka,2017.0,Yes,Yen Press,3 Volumes - Print; 32 Chapters - Digital - Ongoing,False,7.4,17,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
172,3430,18,0,,103132,Hitomi-sensei no Hokenshitsu,Manga,1,False,Tokuma Shoten,False,10/27/13,01/13/16,False,False,Ongoing,No,Shake O,2013.0,Yes,Seven Seas,11 Vols - Ongoing,False,7.5,81,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2015
173,3433,21,0,,143540,Hitori Koukan Nikki,Manga,1,False,Shogakukan,False,08/03/18,08/03/18,False,False,Complete,Yes,NAGATA Kabi,2016.0,Yes,Seven Seas,2 Vols - Complete,False,8.3,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2018
174,3448,11,0,,12948,Hitsugi Katsugi no Kuro. - Kaichu Tabi no Wa,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,KIYUZUKI Satoko,2006.0,Yes,Yen Press,7 Vols + Side Story - Complete,False,9.1,65,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2008
175,3513,1,0,,63783,Hoozuki no Reitetsu,Manga,6,True,Kodansha,False,12/23/13,12/18/18,False,False,Ongoing,No,EGUCHI Natsumi,2011.0,Yes,Kodansha Comics,4 Volumes - Ongoing; Digital,True,8.3,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2017
176,3514,2,0,,155123,Hop Step Sing!,Manga,1,False,Kodansha,False,07/11/19,07/02/20,False,False,Ongoing,No,ASUBE Yui,2019.0,Yes,Kodansha USA,1 Vols - Ongoing; digital,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020
177,3530,18,0,,10866,Hoshi no Samidare,Manga,5,False,Shonen Gahosha,False,10/04/09,11/01/11,False,False,Complete,Yes,MIZUKAMI Satoshi,2005.0,Yes,"Crunchyroll, Seven Seas","10 Volumes Digital - Complete, 5 Volumes - Complete",False,8.8,1845,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014
178,3559,22,0,,150208,Houkago Bitch Craft,Manga,2,False,Media Factory,False,04/21/19,06/15/19,False,False,Ongoing,No,ISHIHARA Kazuma,2018.0,Yes,Yen Press,1 Vols - Ongoing,False,6.6,15,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
179,3565,3,0,,28126,Houkago no Charisma,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,SUEKANE Kumiko,2008.0,Yes,Viz,12 Volumes - Complete,False,8,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010
180,3580,18,0,,82304,Houseki no Kuni,Manga,6,True,Kodansha,False,09/18/15,07/21/20,False,False,Ongoing,No,ICHIKAWA Haruko,2012.0,Yes,Kodansha USA,10 Vols - Ongoing,True,8.6,169,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2017
181,3696,9,0,,48080,Ibitsu,Manga,3,False,Square Enix,False,11/09/09,12/20/10,False,False,Complete,Yes,RYOU Haruto,2009.0,Yes,Yen Press,1 Vol - Complete,False,6.9,423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2018
182,3707,20,0,,105135,Ichiefu - Fukushima Daiichi Genshiryoku Hatsudensho Annaiki,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,TAKITA Kazuto,2013.0,Yes,Kodansha Comics,1 Omnibus - Complete,False,7.2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017
183,3718,6,0,,15635,Ichiroh!,Manga,1,False,Houbunsha,False,07/16/09,12/25/09,False,False,Complete,Yes,Mikage,2007.0,Yes,Yen Press,5 Vols - Complete,False,7.5,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014
184,3741,4,0,,106521,Igai - The Play Dead/Alive,Manga,0,False,Tokuma Shoten,False,Pass,Pass,False,False,Complete,No,SAIMURA Tsukasa,2014.0,Yes,Seven Seas,9 Vols - Complete,False,6.7,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016
185,3786,24,0,,10585,Ikigami,Manga,2,True,Shogakukan,False,10/13/09,11/29/10,False,False,Complete,Yes,MASE Motoro,2005.0,Yes,Viz,10 Volumes - Complete; Print/digital,False,8.1,190,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2009
186,3796,9,0,,159709,Ikkakujuu ha Tsuranukanai!,Manga,0,False,GOT,False,Pass,Pass,False,False,Ongoing,No,IKUTA Semi,2018.0,Yes,Seven Seas,1 Volume - November 2020,False,Not rated,Not rated,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2020
187,3868,6,0,,113,Initial D,Manga,11,False,Kodansha,False,03/14/05,02/20/20,False,False,Complete,Yes,SHIGENO Shuichi,1995.0,Yes,"Kodansha USA, TokyoPop","48 Vols - Complete; digital, Canceled / 33 Vols",True,8,322,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2019
188,3899,12,0,,4006,Inubaka,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Complete,No,SAKURAGI Yukiya,2004.0,Yes,Viz,17 Volumes - Dropped,False,8.1,63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2007
189,3907,20,0,,106220,Inuyashiki,Manga,3,False,Kodansha,False,06/25/15,Pass,False,True,Complete,Yes,OKU Hiroya,2014.0,Yes,Kodansha Comics,10 Volumes - Complete,True,7.4,321,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2015
190,3946,9,0,,141703,Isekai Shokudou,Manga,1,False,Square Enix,False,07/02/17,Pass,True,True,Complete,Yes,KUGATSU Takaaki,2016.0,Yes,"Crunchyroll, Yen Press","Digital, 2020; print",False,7.8,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020
191,3973,11,0,,5950,Itaitashii Love,Manga,3,False,"Magazine House, Seirindo, Shodensha, Tokyo News Service",False,11/22/04,09/23/12,False,False,Complete,Yes,NANANAN Kiriko,1995.0,Yes,Viz,Included in Secret Comics Japan,False,6.6,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2000
192,3996,10,0,,126648,Itou Junji Jisen Kessakushuu,Manga,0,False,Asahi Sonorama,False,Pass,Pass,False,False,Complete,Yes,ITOU Junji,2015.0,Yes,Viz,1 Vol - Complete; Digital,False,7.6,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2017
193,3997,11,0,,42107,Itou Junji no Neko Nikki: Yon & Mu,Manga,3,False,Kodansha,False,05/06/11,05/26/11,False,False,Complete,Yes,ITOU Junji,2008.0,Yes,Kodansha Comics,1 Vol - Complete,False,7.2,183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015
194,3998,12,0,,153050,Itou Junji Tanpenshuu: BEST OF BEST,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,ITOU Junji,2019.0,Yes,Viz,August 2020,False,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
195,4064,3,0,,123633,Jigokuren - Death Life,Manga,2,False,Futabasha,False,02/05/16,08/20/16,False,False,Complete,No,SUZUMARU Reiji,2015.0,Yes,Seven Seas,2 Volumes - Compete,False,7,49,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2016
196,4065,4,0,,70159,Jigokuren - Love in the Hell,Manga,4,False,Futabasha,False,10/19/11,07/09/13,False,False,Complete,Yes,SUZUMARU Reiji,2011.0,Yes,Seven Seas,3 Volumes - Complete,False,7.8,512,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2013
197,4066,5,0,,6385,Jigokusei Remina,Manga,3,False,Shogakukan,False,09/10/08,07/13/10,False,False,Complete,Yes,ITOU Junji,2005.0,Yes,Viz,TBA 2020,False,6.8,241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2020
198,4086,0,0,,150137,Jitsu wa Watashi Sexless de Nayandemashita,Manga,0,False,Media Factory,False,Pass,Pass,False,False,Complete,Yes,Togame,2018.0,Yes,Yen Press,1 Vol - Complete,False,6.5,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019
199,4095,9,0,,162,Jojo no Kimyou na Bouken,Manga,13,False,Shueisha,False,04/01/06,06/27/17,False,False,Ongoing,Yes,ARAKI Hirohiko,1986.0,Yes,Viz,,True,8.2,265,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2015
200,4103,17,0,,8969,Jormungand,Manga,4,False,Shogakukan,False,10/07/07,10/13/15,False,False,Complete,No,TAKAHASHI Keitarou,2006.0,Yes,Viz,11 Volumes - Complete,True,8.2,307,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009
201,4185,24,0,,35997,Junketsu no Maria,Manga,4,False,Kodansha,False,11/24/08,01/05/14,False,False,Complete,No,ISHIKAWA Masayuki,2008.0,Yes,Kodansha USA,3 Volumes - Complete,False,7.6,98,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
202,4186,0,0,,111964,Junketsu no Maria Exhibition,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,ISHIKAWA Masayuki,2014.0,Yes,Kodansha Comics,1 Volume - Complete,False,7,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
203,4209,23,0,,109294,Juuou Mujin no Fafnir,Manga,2,False,Kodansha,False,01/25/15,Pass,False,True,Complete,Yes,Saburouta,2014.0,Yes,Kodansha Comics,4 Volumes - Complete; Digital,False,6,23,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
204,4213,2,0,,29951,K-ON!,Manga,5,False,Houbunsha,False,05/06/09,11/18/18,False,False,Complete,Yes,Kakifly,2007.0,Yes,Yen Press,4 Vols - Complete,True,7.8,390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010
205,4214,3,0,,84605,K-ON! - College,Manga,1,False,Houbunsha,False,04/14/11,10/11/13,False,False,Complete,Yes,kakifly,2011.0,Yes,Yen Press,1 Vol - Complete,False,7.2,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014
206,4215,4,0,,86280,K-ON! - High School,Manga,1,False,Houbunsha,False,05/01/11,05/07/14,False,False,Complete,Yes,kakifly,2011.0,Yes,Yen Press,1 Vol - Complete,False,7.2,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014
207,4229,18,0,,145704,Kagaku-teki ni Sonzai shiuru Creature Musume no Kansatsu Nisshi,Manga,0,False,Akita Shoten,False,Pass,Pass,False,False,Ongoing,No,KAKERU,2017.0,Yes,Seven Seas,3 Vols - Ongoing,False,6.7,12,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019
208,4243,7,0,,121872,Kaguya-sama wa Kokurasetai - Tensai-tachi no Renai Zunousen,Manga,8,True,Shueisha,False,11/30/15,08/06/20,False,False,Ongoing,No,AKASAKA Aka,2015.0,Yes,Viz,15 Vols - Ongoing,True,8.9,511,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018
209,4254,18,0,,7511,Kaijuu no Kodomo,Manga,1,True,Shogakukan,False,02/10/08,05/25/08,False,False,Complete,Yes,IGARASHI Daisuke,2005.0,Yes,Viz,5 Volumes - Complete,False,8.3,107,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2009
210,4255,19,0,,122035,Kaijuu no Shiiku Iin,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,SHIMAZAKI Mujirushi,2014.0,Yes,Yen Press,2 Vols - Complete,False,6.8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
