,Unnamed: 0,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
14,0,161192,Hamidashi Yarou no Izu Densetsu,Manga,0,False,Enterbrain - Kadokawa Shoten,False,Pass,Pass,False,False,Ongoing,No,SAKURA Tamakichi,2020.0,No,,,False,Not rated,Not rated,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
15,0,139953,Hammurabi Court,Manga,1,False,Kodansha,False,04/19/17,07/15/17,False,False,Complete,Yes,KAITANI Shinobu,2017.0,No,,,False,6.9,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16,0,159330,Hamonika Bunko to Uta no Manga,Manga,0,False,Chikuma Shobo,False,Pass,Pass,False,False,Complete,No,YAMAKAWA Naoto,2018.0,No,,,False,Not rated,Not rated,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17,0,26006,Hamster Ichibanboshi Densetsu,Manga,0,False,Touen Shobou,False,Pass,Pass,False,False,Complete,No,,2007.0,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18,0,156913,Han daasu kaigo 6-ri no o jiji to o baba osewa nikki,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Complete,No,INOUE Kimidori,2019.0,No,,,False,Not rated,Not rated,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19,0,23061,Hana (MATSUMOTO Taiyou),Manga,2,False,Shogakukan,False,05/10/11,05/10/11,False,False,Complete,Yes,MATSUMOTO Taiyou,2002.0,No,,,False,6.6,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,0,75323,Hana (OKADA Yukio),Manga,0,False,Nihon Bungeisha,False,Pass,Pass,False,False,Unknown,No,OKADA Yukio,,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,0,7247,Hana Bolo,Manga,3,False,Shogakukan,False,12/13/04,08/27/16,False,False,Complete,Yes,IWAOKA Hisae,2005.0,No,,,False,6.9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,0,166742,Hana Fuku-san no Sensou Gohan Nisshi,Manga,0,False,Bunkasha,False,Pass,Pass,False,False,Complete,No,HANAFUKU Kozaru,2017.0,No,,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,0,67300,Hana Keisatsu,Manga,0,False,Studio Ship,False,Pass,Pass,False,False,Complete,No,KOUE Satomi,1989.0,No,,,False,Not rated,Not rated,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,0,149372,Hana Matsu ibara: Meguru Haru,Manga,2,False,Shueisha,False,07/29/18,07/23/19,False,False,Complete,No,SUGAWARA Esuko,2018.0,No,,,False,7.7,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,0,56554,Hana na Daizousatsu!,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Ongoing,No,AONA Masao,2010.0,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,0,159357,Hana ni Arashi - Kumichou Musume to Yankii Danshikousei,Manga,0,False,Shonen Gahosha,False,Pass,Pass,False,False,Complete,No,TAKANO Hisa,2019.0,No,,,False,Not rated,Not rated,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,0,131064,Hana no Kakarichou,Manga,0,False,"Shogakukan, Yomiuri Shinbunsha",False,Pass,Pass,False,False,Complete,No,SONOYAMA Shunji,1969.0,No,,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,0,31741,Hana no Metamo,Manga,0,False,Futabasha,False,Pass,Pass,False,False,Unknown,No,TAMURA Junko,2008.0,No,,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,0,16666,Hana no Miyako,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,KONDOU Takashi,2007.0,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,0,71798,Hana no Ninkyou Monogatari Shizuka,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Ongoing,No,HINOSHIKA Tamon,2011.0,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,0,132376,Hana no Shinzou,Manga,1,False,Kodansha,True,04/16/16,04/16/16,False,False,Complete,Yes,Suzuki Masami,2015.0,No,,,False,7.7,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
