,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
2571,6,0,,12466,Gakuen Ouji,Manga,6,False,Kodansha,False,11/01/09,08/31/17,False,False,Complete,Yes,YUZUKI Jun,2006.0,Yes,"Del Rey, Kodansha USA","Defunct / 3 Vols, 12 Vols - Complete; digital",False,7.7,627,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2572,7,0,,77954,Gakuen Police,Manga,3,False,Futabasha,False,06/21/12,12/20/13,False,False,Complete,No,MORINAGA Milk,2012.0,Yes,Seven Seas,2 Volumes - Complete,False,7.1,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2573,8,0,,4441,Gakuen Sousei Nekoten!,Manga,4,False,Akita Shoten,False,10/23/06,02/03/11,False,False,Complete,No,IWAHARA Yuji,2006.0,Yes,Yen Press,5 Vols - Complete,False,7.9,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2574,9,0,,6194,Gakuen Tokukei Duklyon,Manga,0,False,Kadokawa,False,Pass,Pass,False,False,Complete,Yes,"APAPA Mokona, CLAMP",1991.0,Yes,"TokyoPop, Viz","Expired / 2 Vols - Complete, 2 Vos - Complete; digital",False,6.9,66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,11,0,,90589,Gakusen Toshi Asterisk,Manga,4,False,Media Factory,False,02/11/13,12/26/16,False,False,Complete,Yes,Ningen,2013.0,Yes,Yen Press,5 Vols - Complete,True,7.6,115,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2578,13,0,,138640,Gal Gohan,Manga,2,False,Hakusensha,False,01/31/18,07/09/20,False,False,Complete,Yes,TAIYOU Marii,2016.0,Yes,Seven Seas,3 Volumes - Ongoing,False,7.9,223,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2584,19,0,,126687,Ganbare! Nakamura-kun!!,Manga,2,False,Akaneshinsha,False,09/27/15,09/16/17,False,False,Complete,Yes,Syundei,2014.0,Yes,Seven Seas,1 Volume - Complete,False,8.4,164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2587,22,0,,58623,Gangsta.,Manga,5,False,Shinchosha,False,02/27/13,12/05/19,False,False,Ongoing,No,Kosuke,2010.0,Yes,Viz,8 Vols - Ongoing,True,8.6,488,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2588,23,0,,109273,Gangsta.:Cursed. - EP_Marco Adriano,Manga,3,False,Shinchosha,False,08/16/15,03/11/18,False,False,Complete,Yes,KAMO Syuhei,2014.0,Yes,Viz,5 Vols - Complete,False,8.2,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2601,11,0,,55340,GDGD-DOGS,Manga,4,False,Kodansha,False,05/23/13,01/09/20,False,False,Complete,Yes,TOOYAMA Ema,2010,Yes,Kodansha Comics,3 Volumes - Complete,False,6.8,122,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2602,12,0,,45881,GE - Good Ending,Manga,7,False,Kodansha,False,03/02/10,05/05/13,False,False,Complete,Yes,SASUGA Kei,2009,Yes,Kodansha USA,7 Vols - Ongoing; digital,False,7.4,1234,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2617,2,0,,83891,Gekijou Pocket Monster - Kyurem vs Seikenshi keldeo,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,INOUE Momota,2012,Yes,Viz,1 Vol - Complete,False,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2618,3,0,,106332,Gekijouban Madoka Magica Magica - [Shinpen] Hangyaku no Monogatari,Manga,2,False,Houbunsha,False,01/03/14,11/15/14,False,False,Complete,Yes,Hanokage,2013,Yes,Yen Press,3 Vols - Complete,False,7.5,27,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2619,4,0,,101332,Gekijouban Pocket Monster - Shinsoku no Genesect - Mewtwo Kakusei,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,INOUE Momota,2013,Yes,Viz,1 Vol - Complete,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2620,5,0,,56355,Gekijouban Pocket Monster Diamond Pearl - Genei no Hasha Zoroark,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,INOUE Momota,2010,Yes,Viz,1 Vol - Complete,False,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2625,10,0,,69388,Gekkan Shoujo Nozaki-kun,Manga,11,True,Square Enix,False,09/12/13,08/01/20,False,False,Ongoing,No,TSUBAKI Izumi,2011,Yes,Yen Press,11 Vols - Ongoing,True,8.9,695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2632,17,0,,105829,Gendai Majo Zukan,Manga,2,False,Ichijinsha,False,08/09/15,03/22/17,False,False,Complete,No,ISAKI Uta,2013,Yes,Seven Seas,5 Vols - Complete,False,7.7,13,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
2633,18,0,,147063,Genderless Danshi ni Ai sarete imasu.,Manga,1,False,Shodensha,False,10/19/18,11/24/19,False,False,Ongoing,No,Tamekou,2018,Yes,Seven Seas,1 Vols - Ongoing,False,7.6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2641,1,0,,158260,Genjitsu Touhi shitetara Boroboro ni natta Hanashi,Manga,0,False,East Press,False,Pass,Pass,False,False,Complete,No,NAGATA Kabi,2019.0,Yes,Seven Seas,Jan 2021,False,8,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2644,4,0,,144253,Genjuu Chousain,Manga,1,False,Enterbrain,False,08/15/17,05/04/18,False,False,Complete,Yes,HOSHINO Kouichirou,2017.0,Yes,Seven Seas,2 Vols - Complete,False,6.8,19,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2645,5,0,,33637,Genkaku Picasso,Manga,2,False,Shueisha,False,12/05/08,08/09/09,False,False,Complete,Yes,FURUYA Usamaru,2008.0,Yes,Viz,3 Volumes - Complete,False,8.4,180,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2646,6,0,,13815,Genocyber,Manga,0,False,Byakuya Shobo,False,Pass,Pass,False,False,Complete,Yes,TONY Takezaki,1992.0,Yes,Viz,Complete,False,5.9,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2647,7,0,,139173,Genshijin Kareshi,Manga,0,False,Hakusensha,False,Pass,Pass,False,False,Complete,No,KITAFUKU Yoshineko,2017.0,Yes,Seven Seas,2 Vols - Ongoing,False,8.3,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2648,8,0,,2402,Genshiken - The Society for the Study of Modern Visual Culture,Manga,2,False,Kodansha,False,08/04/04,12/12/07,False,False,Complete,Yes,KIO Shimoku,2002.0,Yes,"Del Rey, Kodansha USA","Defunct / 9 Vols - Complete, 3 Vols - Complete",True,8.6,929,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2649,9,0,,58291,Genshiken Nidaime - The Society for the Study of Modern Visual Culture II,Manga,5,False,Kodansha,False,07/08/11,02/26/13,False,False,Complete,Yes,KIO Shimoku,2010.0,Yes,Kodansha USA,12 Vols - Complete,False,8.2,279,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2651,11,0,,17279,Gente - Ristorante no Hitobito,Manga,1,False,Oota Shuppan,False,04/17/09,05/02/09,False,False,Complete,Yes,ONO Natsume,2006.0,Yes,Viz,3 Volumes - Complete,False,8.4,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2657,17,0,,119981,Gesshoku Kitan,Manga,2,False,Akaneshinsha,False,09/13/17,02/25/18,False,False,Complete,No,Syundei,2015.0,Yes,Seven Seas,1 Vol - Complete,False,8.1,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2664,24,0,,126070,Getter Robot Devolution - Uchuu Saigo no 3-bunkan,Manga,1,False,Akita Shoten,False,01/27/17,06/12/19,False,False,Complete,Yes,"SHIMIZU Eiichi, SHIMOGUCHI Tomohiro",2015.0,Yes,Seven Seas,4 Vols - Ongoing,False,6.5,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2674,9,0,,169893,Ghost Reaper Girl,Manga,2,False,Shueisha,False,07/13/20,Pass,True,True,Ongoing,No,Saiké Akissa,2020,Yes,"MANGA Plus, Viz",,False,7.4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2679,14,0,,12685,Giant Killing,Manga,7,True,Kodansha,False,04/06/10,07/30/20,False,False,Ongoing,No,Tsujitomo,2007,Yes,Kodansha USA,21 Vols - Ongoing; digital,True,8.5,259,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2682,17,0,,145931,GIGANT,Manga,2,False,Shogakukan,False,02/23/18,12/16/19,False,False,Ongoing,No,OKU Hiroya,2017,Yes,Seven Seas,2 Volume - Ongoing,False,6.1,88,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2685,20,0,,19686,Gimmick!,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Complete,No,YABUGUCHI Kuroko,2005,Yes,Viz,9 Volumes - Complete,False,8.8,24,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2686,21,0,,64832,Gin no Saji,Manga,7,True,Shogakukan,False,07/22/11,06/21/20,False,False,Complete,Yes,ARAKAWA Hiromu,2011,Yes,"Shogakukan Asia, Yen Press",14 Vols - Ongoing,True,8.6,733,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2687,22,0,,84668,Ginban Kishi,Manga,1,False,Kodansha,False,04/26/15,07/19/16,False,False,Complete,No,OGAWA Yayoi,2012,Yes,Kodansha USA,2 Vols - Ongoing,False,7.3,34,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2688,23,0,,19477,Ginga Eiyuu Densetsu,Manga,1,False,Tokuma Shoten,False,Unknown,Unknown,False,False,Complete,No,MICHIHARA Katsumi,1995,Yes,Viz,,False,9.5,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2690,0,0,,100857,Ginga Patrol Jaco,Manga,1,False,Shueisha,False,07/10/13,04/25/14,False,False,Complete,Yes,TORIYAMA Akira,2013,Yes,Viz,,True,6.8,154,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2698,8,0,,32418,Giratina to Sora no Hanataba Shaymin,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,Yes,HIJIOKA Makoto,2008,Yes,Viz,1 Vol - Complete,False,5.8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2702,12,0,,16721,Girl Friends,Manga,2,False,Futabasha,True,11/11/08,11/21/10,False,False,Complete,Yes,MORINAGA Milk,2007,Yes,Seven Seas,2 Volumes - Complete; 2 and half-in-1 edition,False,8.6,964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2710,20,0,,78531,Girls & Panzer,Manga,1,False,Media Factory,False,12/22/12,07/25/13,False,False,Complete,Yes,SAITANIYA Ryouichi,2012,Yes,Seven Seas,4 Volumes - Complete,False,7.2,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2711,21,0,,80907,Girls & Panzer - Little Army,Manga,1,False,Media Factory,False,08/06/12,03/15/13,False,False,Complete,Yes,Tsuchii,2012,Yes,Seven Seas,2 Volumes - Complete,False,6.6,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2712,22,0,,98,Girls Bravo,Manga,5,False,Kadokawa Shoten,False,10/31/04,11/04/07,False,False,Complete,Yes,MARIO Kaneda,2000,Yes,Viz,10 Volumes - Complete; Digital,True,7,256,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2737,22,0,,125856,Gleipnir,Manga,3,False,Kodansha,False,04/18/17,07/17/20,False,False,Ongoing,No,TAKEDA Sun,2015.0,Yes,Kodansha USA,6 Vols - Ongoing,False,7.5,153,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2746,6,0,,139076,Go-Toubun no Hanayome,Manga,8,True,Kodansha,False,08/31/17,04/17/20,False,False,Complete,Yes,HARUBA Negi,2017.0,Yes,Kodansha USA,13 Vols; digital / 8 Vols; print - Ongoing,True,7.9,397,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2747,7,0,,133340,Goblin Slayer,Manga,0,False,Square Enix,False,Pass,Pass,False,False,Ongoing,No,KUROSE Kousuke,2016.0,Yes,Yen Press,7 Vols | 45 Chs - Ongoing,True,8.3,392,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2749,9,0,,148640,Goblin Slayer: Brand New Day,Manga,0,False,Square Enix,False,Pass,Pass,False,False,Complete,Yes,IKENO Masahiro,2018.0,Yes,Yen Press,2 Vols - Complete,False,7.1,56,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2750,10,0,,144773,Goblin Slayer: Side Story Year One,Manga,1,False,Square Enix,False,09/20/17,09/20/17,False,False,Ongoing,No,EIDA Kento,2017.0,Yes,"Square Enix Co., Ltd., Yen Press","29 Chapters - Ongoing, 4 Vols - Ongoing",False,8.2,111,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2754,14,0,,8890,God Child,Manga,1,False,Hakusensha,False,09/08/07,02/23/08,False,False,Complete,Yes,YUKI Kaori,2001.0,Yes,Viz,8 Volumes - Complete,False,8.5,416,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2767,2,0,,9963,Gogo Monster,Manga,1,False,Shogakukan,False,07/31/20,07/31/20,False,False,Complete,Yes,MATSUMOTO Taiyou,2000,Yes,Viz,Complete,False,7.9,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2793,11,0,,147413,Gokushufudou: The Way of the House Husband,Manga,2,True,Shinchosha,False,03/09/18,08/14/20,False,False,Ongoing,No,OONO Kousuke,2018,Yes,Viz,3 Vols - Ongoing,False,8.5,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2794,12,0,,152140,Gokutei Higuma,Manga,2,False,Shueisha,False,12/17/18,Pass,True,True,Complete,Yes,HOKAMI Natsuki,2018,Yes,"MANGA Plus, Viz",2 Volumes - Ongoing; Digital,False,7.3,36,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2797,15,0,,151237,Golden Japanesque,Manga,2,False,Shogakukan,False,11/04/18,12/15/19,False,False,Ongoing,No,MIYASAKA Kaho,2018,Yes,Yen Press,January 2021,False,9.4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2798,16,0,,113608,Golden Kamui,Manga,2,True,Shueisha,False,01/20/16,08/09/20,False,False,Ongoing,No,NODA Satoru,2014,Yes,Viz,16 Vols - Ongoing,True,8.2,236,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2801,19,0,,69100,Golden Time (Umechazuke),Manga,3,False,ASCII Media Works,False,06/07/12,01/03/15,False,False,Complete,Yes,Umechazuke,2011,Yes,Seven Seas,9 Vols - Complete,False,7.8,190,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2804,22,0,,119430,Golosseum,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,BABA Yasushi,2015,Yes,Kodansha USA,6 Vols - Complete; digital,False,4.2,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2806,24,0,,2323,Gon,Manga,2,True,Kodansha,False,02/03/06,06/27/15,False,False,Complete,Yes,TANAKA Masashi,1992,Yes,"CMX, Kodansha USA","Defunct / 7 Vols - Complete, 7 Vols - Complete",False,8.1,210,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2807,0,0,,146135,Goodbye Isekai Tensei,Manga,1,False,Kodansha,False,12/21/17,03/15/19,False,False,Complete,Yes,Parabola,2017.0,Yes,Kodansha USA,4 Volumes - Complete; Digital,False,7.5,53,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2820,13,0,,890,Goth,Manga,2,False,Kadokawa Shoten,False,06/30/04,08/02/04,False,False,Complete,Yes,OOIWA Kenji,2003.0,Yes,Viz,1 Volume - Complete; Digital,False,7.9,740,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2823,16,0,,42858,Gou-Dere Bishoujo Nagihara Sora,Manga,7,False,Hakusensha,False,01/03/11,09/07/19,False,False,Complete,No,MINAZUKI Suu,2008.0,Yes,Yen Press,4 Vols - Complete,False,7.9,368,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2839,7,0,,120377,"Gozen 0-ji, Kiss Shi ni Kite yo",Manga,1,True,Kodansha,False,05/15/15,04/15/17,False,False,Complete,No,MIKIMOTO Rin,2015,Yes,Kodansha USA,11 Vols - Ongoing; print & digital,False,7.8,58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2850,18,0,,103065,Graineliers,Manga,5,False,Square Enix,False,03/19/16,08/18/19,False,False,Ongoing,No,TAKARAI Rihito,2013,Yes,Yen Press,3 Vols - Ongoing,False,7.8,75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2851,19,0,,133694,Granblue Fantasy,Manga,1,False,Cygames,False,05/29/16,04/09/17,False,False,Complete,No,cocho,2016,Yes,Kodansha USA,5 Vols - Ongoing,False,7.4,10,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2852,20,0,,115383,Grancrest Senki,Manga,2,False,Hakusensha,False,02/17/18,04/22/19,False,False,Complete,Yes,YOTSUBA Makoto,2016,Yes,Viz,7 Vols - Complete,False,7.2,84,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2853,21,0,,109293,Grand Blue,Manga,5,False,Kodansha,False,08/03/16,03/07/18,False,False,Ongoing,No,YOSHIOKA Kimitake,2014,Yes,Kodansha USA,10 Vols - Ongoing; print & digital,True,8.2,389,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2865,8,0,,594,Grenadier,Manga,4,False,Kadokawa Shoten,False,04/14/05,07/16/09,False,False,Complete,Yes,KAISE Sosuke,2003,Yes,Viz,7 Volumes - Complete; Digital,True,7.5,91,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2866,9,0,,2420,Grey,Manga,0,False,"Bunkasha, Tokuma Shoten",False,Unknown,Unknown,False,False,Complete,Yes,TAGAMI Yoshihisa,1985,Yes,Viz,2 Volumes - Complete,False,6.7,40,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2872,15,0,,109394,GTO - Paradise Lost,Manga,4,False,Kodansha,False,07/09/14,07/31/20,False,False,Ongoing,No,FUJISAWA Tohru,2014,Yes,Kodansha USA,11 Vols - Ongoing; digital,False,7.8,99,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2880,23,0,,148904,Guilty - Nakanu Hotaru ga Mi o Kogasu,Manga,0,False,"Beaglee Inc., Kodansha",False,Pass,Pass,False,False,Ongoing,No,OKAUE Ai,2017,Yes,Kodansha Comics,5 Vols - Ongoing; digital,False,8.1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2884,3,0,,2165,Gun Blaze West,Manga,1,False,Shueisha,False,08/07/04,11/02/04,False,False,Complete,Yes,WATSUKI Nobuhiro,2000.0,Yes,Viz,3 Volumes - Complete,False,6.4,57,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2894,13,0,,2157,Gunnm,Manga,2,False,"Kodansha, Shueisha",False,05/18/07,12/02/09,False,False,Complete,Yes,KISHIRO Yukito,1990.0,Yes,"Kodansha Comics, Viz",9 Volumes - Complete,True,8.5,783,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2895,14,0,,14498,Gunnm Gaiden,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Complete,Yes,KISHIRO Yukito,1997.0,Yes,Kodansha Comics,1 Volume - Complete; Digital,False,7.9,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2896,15,0,,116132,Gunnm Kasei Senki,Manga,2,False,Kodansha,False,12/16/15,03/30/20,False,False,Ongoing,No,KISHIRO Yukito,2014.0,Yes,Kodansha USA,6 Vols - Ongoing,False,8.4,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2897,16,0,,2158,Gunnm Last Order,Manga,4,False,"Kodansha, Shueisha",False,03/31/08,03/15/14,False,False,Ongoing,Yes,KISHIRO Yukito,2000.0,Yes,Kodansha Comics,19 Volumes - Complete,False,8.6,416,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2898,17,0,,984,Gunslinger Girl,Manga,7,True,Media Works,False,03/26/08,12/26/12,False,False,Complete,Yes,AIDA Yu,2002.0,Yes,"ADV, Seven Seas","Defunct / 6 Vols, 15 Vols - Complete",True,8.4,411,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2914,8,0,,42755,Gyakuten Kenji,Manga,1,False,Kodansha,False,08/10/09,08/10/09,False,False,Complete,No,MAEKAWA Kazuo,2009,Yes,Kodansha USA,4 Vols - Complete,False,5.5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
