,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Name,Active or not,Release Frequency,Number of Release,Total Series,First Update,Lastest Update,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
2785,2796,21,0,FUKE,No,Inactive Group,208,152,08/20/10,06/09/13,0,85,0,2,51,0,0,0,2,2,85,0,0,0,3,0,0,0,0,0,1,3,0,0,3,0,0,0,0,1,0,0,2,0,0,7
2786,2797,22,0,Fukkatsu,Yes,Infrequently,14,1,02/08/19,07/08/20,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2787,2798,23,0,Fuku-shuu,No,Inactive Group,1,1,07/06/14,07/06/14,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2788,2799,24,0,Fukushuu No Yuusha,Yes,Infrequently,8,2,08/16/19,07/27/20,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
2789,2800,0,0,Full Blossoms,No,Inactive Group,13,1,01/04/03,04/13/03,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2790,2801,1,0,fumikiri,Yes,Infrequently,23,4,10/06/19,06/07/20,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0
2791,2802,2,0,Fundamentally Hopeless Scanlators,Yes,Infrequently,5,2,11/22/18,07/21/20,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2792,2803,3,0,Fundash Yaoi,No,Inactive Group,40,15,04/16/16,08/05/17,0,3,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,1,2,7,0,1,0,13,0
2793,2804,4,0,Fundoshi4,No,Inactive Group,3,1,07/16/10,08/27/10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2794,2805,5,0,Funeral of Smiles,No,Inactive Group,115,88,10/11/11,08/18/15,0,45,0,1,19,0,0,1,1,1,46,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2795,2806,6,0,Fung Shen,No,Inactive Group,7,1,08/02/15,09/02/15,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,2807,7,0,Funky Bomb,No,Inactive Group,2,1,06/16/17,06/24/17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2797,2808,8,0,Funnuraba,No,Inactive Group,118,3,03/31/14,08/10/18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
2798,2809,9,0,FUNSCANS,Yes,Infrequently,1,1,07/01/20,07/01/20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,2810,10,0,Fureta7,Yes,Infrequently,3,2,06/28/20,07/18/20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2800,2811,11,0,Furinkazan,No,Inactive Group,48,13,06/05/04,10/31/05,5,1,1,6,0,3,2,3,0,2,0,1,1,0,0,1,2,0,1,0,7,3,1,4,0,0,0,6,0,2,0,1,0,1,0,0
2801,2812,12,0,Furious Scans,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,2813,13,0,Furtim2,No,Inactive Group,9,5,02/21/09,11/06/09,4,1,3,3,0,4,1,2,0,2,0,0,0,0,0,0,1,0,1,1,1,2,1,1,0,0,0,4,0,1,0,0,2,1,0,0
2803,2814,14,0,Furude,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,2815,15,0,fushicho_eien,No,Inactive Group,1,1,06/17/11,06/17/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,2816,16,0,Fushichou,No,Inactive Group,452,93,05/01/04,03/11/14,4,2,2,29,2,36,0,3,1,0,0,4,0,0,0,0,1,0,3,3,33,26,3,0,6,0,0,0,9,7,17,2,6,2,64,0
2806,2817,17,0,Fushigi Doujinshi,Yes,Occasionally. About every 10 day(s),24,24,01/02/19,06/13/20,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2807,2818,18,0,Fushigi Scans,No,Inactive Group,7,7,05/22/15,01/07/17,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0
2808,2819,19,0,Fushigi Translations,No,Inactive Group,21,1,07/05/17,09/06/18,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2809,2820,20,0,fushimishimis,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,2821,21,0,Fusion Scans,No,Inactive Group,24,6,10/04/07,11/28/08,1,1,1,6,0,0,3,2,0,6,0,0,0,0,0,0,1,0,0,0,6,5,0,2,0,0,0,4,0,0,0,0,2,0,0,0
2811,2822,22,0,futaba-chi,No,Inactive Group,13,12,03/17/13,01/02/14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0
2812,2823,23,0,Futago Scans,No,Inactive Group,28,5,05/12/16,09/17/17,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,1,3,1,0,0,0,3,0,0,1,3,0,0,0,1,0,0
2813,2824,24,0,Futaku Scanlation,No,Inactive Group,42,6,03/21/18,09/01/18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,4,2,0,0,0,0,1,0
2814,2825,0,0,Futanari Palace,No,Inactive Group,1,1,10/19/16,10/19/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,2826,1,0,Futari wa Pretty Anon,Yes,Infrequently,757,95,12/13/08,06/09/20,6,9,2,21,23,20,6,11,1,8,7,1,1,1,2,0,5,2,0,5,23,19,4,20,2,7,1,7,6,16,2,1,11,0,8,2
2816,2827,2,0,Futarikiri,No,Inactive Group,186,140,01/01/07,03/02/15,5,4,2,6,109,13,0,2,0,0,0,2,0,0,0,0,2,0,1,1,7,3,0,0,0,0,0,0,42,6,0,0,1,1,60,0
2817,2828,3,0,Futatsu no Tsuki,No,Inactive Group,2,1,08/23/13,09/21/13,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2818,2829,4,0,Futatsu Scans,No,Inactive Group,134,21,05/19/09,03/24/19,5,0,1,15,0,3,10,5,1,6,0,0,0,0,0,0,4,0,0,0,11,12,0,7,0,1,0,8,0,3,0,1,4,0,0,0
2819,2830,5,0,futekiya,Yes,Infrequently,2,2,07/01/19,03/30/20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2820,2831,6,0,Futsuu Scans,No,Inactive Group,2,1,06/22/12,06/30/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,2832,7,0,Future Scans,Yes,Every day,32,1,01/24/20,07/01/20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2822,2833,8,0,Future Zenith,Yes,Occasionally. About every 17 day(s),51,1,11/23/17,07/25/20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2823,2834,9,0,Fuuchi Fighters,No,Inactive Group,6,1,09/17/07,02/20/08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2824,2835,10,0,Fuuto Tantei,No,Inactive Group,7,1,08/09/17,11/21/17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2825,2836,11,0,fuutsukisen,No,Inactive Group,8,1,01/07/18,02/28/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,2837,12,0,Fuwa Syndrome Scans,No,Inactive Group,56,56,09/04/11,02/13/15,0,1,0,6,33,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,23,3,0,2,0,0,6,0
2827,2838,13,0,Fuwacchi,No,Inactive Group,10,9,12/05/11,06/17/15,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0
2828,2839,14,0,Fuwafuwaru!,No,Inactive Group,50,34,01/29/11,06/17/13,0,22,0,0,18,0,0,1,1,0,22,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2829,2840,15,0,Fuwan Fuwan,No,Inactive Group,2,2,07/25/09,08/09/09,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2830,2841,16,0,Fuyu Neko,No,Inactive Group,17,1,08/17/17,10/30/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,2842,17,0,Fuyu no BL,Yes,Infrequently,3,3,07/27/20,08/03/20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0
2832,2843,18,0,Fuyu-no-Gekkou,No,Inactive Group,1,1,04/03/09,04/03/09,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2833,2844,19,0,Fuyuking,No,Inactive Group,8,2,07/17/19,08/19/19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,2845,20,0,Fuzetsu Scans,No,Inactive Group,2,1,08/12/09,05/06/10,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2835,2846,21,0,fvckhigin,No,Inactive Group,2,2,09/09/15,12/14/16,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
2836,2847,22,0,FWPA lite,No,Inactive Group,50,2,02/18/18,03/26/19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2837,2848,23,0,Fyulong,No,Inactive Group,5,2,01/09/09,02/04/09,2,0,1,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
2838,2849,24,0,Gablogian's Scans,No,Inactive Group,50,2,08/26/18,06/16/19,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1
2839,2850,0,0,Gabriulio,No,Inactive Group,2,2,12/19/16,01/10/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,2851,1,0,GabuEx,Yes,Occasionally. About every 13 day(s),7,2,04/03/16,07/14/20,1,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2841,2852,2,0,Gacha Scans,Yes,Infrequently,3,2,07/15/20,07/31/20,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2842,2853,3,0,gachimayan,Yes,Often. About every 5 to 6 day(s),40,40,03/27/20,07/06/20,1,2,0,7,34,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,9,1,6,0,2,0,25,0
2843,2854,4,0,Gado Scans,No,Inactive Group,3,1,02/10/12,03/03/12,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2844,2855,5,0,GaigeReads,Yes,Often. About every 3 to 4 day(s),9,3,05/13/20,06/07/20,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0
2845,2856,6,0,GaijinScans,No,Inactive Group,13,1,04/17/18,12/30/18,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2846,2857,7,0,GaikotsuUpdates,No,Inactive Group,1,1,12/21/19,12/21/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,2858,8,0,Gainer,No,Inactive Group,22,1,01/05/08,03/31/08,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2848,2859,9,0,Gakgakche,Yes,Infrequently,1,1,02/26/20,02/26/20,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,2860,10,0,Gakkou Gurashi - がっこうぐらし,No,Inactive Group,7,2,12/27/17,11/25/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2850,2861,11,0,Gaku Gaku Animal Land,No,Inactive Group,1629,979,11/23/06,05/21/17,30,11,7,167,660,48,15,191,1,0,9,1,5,0,1,0,3,1,8,9,14,3,1,1,0,0,59,8,0,30,0,1,40,9,0,7
2851,2862,12,0,gakuran SPORK,Yes,Infrequently,1,1,06/19/20,06/19/20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2852,2863,13,0,Gakusei Scans English,No,Inactive Group,40,4,01/20/18,06/15/19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2853,2864,14,0,Galactica Scanlations,No,Inactive Group,38,6,01/22/14,11/02/14,5,0,1,1,0,4,1,2,0,1,0,0,0,0,0,0,2,0,2,1,1,1,1,3,0,0,0,3,0,0,0,0,4,0,0,0
2854,2865,15,0,Galaxy Degen Scans,Yes,Almost every day,214,62,12/27/19,08/02/20,22,15,19,33,0,19,18,34,0,27,0,0,0,1,0,0,6,2,3,0,24,14,2,25,1,0,0,21,0,5,0,0,8,0,0,0
2855,2866,16,0,Galaxy does BL,Yes,Often. About every 8 day(s),32,12,07/05/19,08/03/20,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,1,6,3,0,0,0,0,0,0,1,3,1,0,0,0,9,0
2856,2867,17,0,Galevyredfox,No,Inactive Group,2,2,10/08/17,10/10/17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2857,2868,18,0,Gallactic Rolling Dynamite Pancake,Yes,Often. About every 2 day(s),78,4,02/11/16,07/29/20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2858,2869,19,0,Gallery within the Mirror,No,Inactive Group,2,1,04/14/19,04/21/19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2859,2870,20,0,GALSscanlations,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,2871,21,0,Game of Kekeke,No,Inactive Group,308,9,09/03/15,01/27/18,1,5,1,6,0,4,3,3,0,5,0,0,0,0,0,0,2,0,0,0,6,4,1,6,0,0,0,2,0,0,0,0,5,1,0,0
2861,2872,22,0,Game of Scanlation,No,Inactive Group,810,42,08/04/15,01/27/18,25,3,12,19,0,21,9,15,0,5,0,3,0,0,0,4,4,0,3,1,12,9,3,9,0,0,0,21,0,3,0,0,12,1,0,0
2862,2873,23,0,Game Over or Continue,No,Inactive Group,195,66,12/14/02,04/15/15,3,3,4,13,28,20,0,7,0,0,0,3,1,1,0,0,4,0,3,5,10,10,1,0,1,4,0,0,14,3,11,2,3,3,40,0
2863,2874,24,0,Gamecenter,No,Inactive Group,1,1,02/01/10,02/01/10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,2875,0,0,gamer nation,Yes,Infrequently,1,1,05/23/20,05/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,2876,1,0,Ganbare Scans!,Yes,Infrequently,1,1,07/03/20,07/03/20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2866,2877,2,0,Ganbari no Fansub,No,Inactive Group,1,1,09/05/13,09/05/13,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2867,2878,3,0,Ganbaruby No Fansub,Yes,Occasionally. About every 11 day(s),5,3,05/22/20,07/07/20,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2868,2879,4,0,Gandez,No,Inactive Group,1,1,09/18/18,09/18/18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,2880,5,0,Gangking Fansub,No,Inactive Group,43,1,11/15/13,02/19/16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2870,2881,6,0,GangSCEMA,No,Inactive Group,2,1,09/08/15,10/08/15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2871,2882,7,0,GANTZ Partners,No,Inactive Group,4,1,05/01/05,05/03/05,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2872,2883,8,0,Gantz Team International,No,Inactive Group,21,7,01/30/09,10/06/10,4,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,2,1,2,1,2,0,3,2,0,0,0,2,0,0,0,0,1,1,0,0
2873,2884,9,0,Gantz_Waitingroom,No,Inactive Group,262,61,05/01/07,02/01/20,17,8,7,7,0,26,1,7,0,0,1,3,9,0,1,1,19,0,8,17,4,4,11,31,0,0,1,6,0,8,0,0,11,6,0,0
2874,2885,10,0,Ganzxel,No,Inactive Group,5,4,11/04/08,11/07/08,4,0,3,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,3,1,0,0
